address,Time step,class,class_pred
1bonesseK6kdaPBe9M9HpAa2dPzbq5hVw,2,0,0
13WaEkqW9sJo3ses9oVjJBzk6Wsft4yumf,2,1,0
17kcqFeERwvDATFr9FyoRmpSRCQkvobuXU,2,1,1
1MBzG8HVVBvWRGimZJ4gQ86HvTCxVzwP4J,2,1,1
18LXzUsWUiy1NY3VFwuyXocPctfjsfxxUN,2,1,0
1AsEm3am8bzVYso8EcpZXEzCuS3BUt2baR,2,1,0
1EGnc7QgdeuEtpxxfrUJxiFRLUNBkfS4HC,2,1,1
1Bo4g4xjUevLkQUfxeB4nrFbdfGKtTD6Cz,2,1,0
1CLJ8Mg6pomxavRXaq8fJo3gbisnJ35jZQ,2,1,1
1Qfb3jrqYuNpz2ouMgcnwG5rVYekn2xo3,2,1,1
13jFBEFk5EEf7xetgS8h2ZfbXCa4jQh878,2,1,1
16JkzxJt6donL7HgSip1N3Qe7sWPyPuUei,2,1,1
16kgySk7RUCpQ3LmN7Y6hpzaAhQ3qvCdZi,2,1,1
1FJVUz4XfttZmaBthzUHpsyZo35y9w5jLe,2,1,1
1EjQNLqdt6iJ6i5PYfMwSeVn2pQZ43CMEN,2,1,1
1MmcTLPRJL3FFkXEESuFPD8eRhhH5xiEqm,2,0,0
1LMCFgDiu2ngHMj8gZsVdRGwYV3f7oyiUE,2,0,0
1C3NRPDWmCdvp5rXzt5pbk3uUZPuwJSDg2,2,0,0
1HBB6z4ydj5FtgHrLNcSjBriLZEstTFADS,2,0,0
156AmrNJVrLsX88cNsPBWnyhWfERqv5PB8,2,0,0
164tsx4XUWWBAU4epuxK73FqyHEMNZDeRi,2,0,0
15PhAR1o3nuf3qwMyYeBVsEoGD4jRe2qem,2,0,0
1LooDnagCgnE7oS7QV4ZZkA8TQ2xKvHrNi,2,1,0
13uJ5gzutEcVouShGkErNSLUDAGTQgL9Qn,2,1,1
12ZrrRWTMJatRtAoDHLo799bqqpxW8nizN,2,0,0
1LtscRmmyu1ED3zh8wQfTJX4r8WVjkynhy,2,0,0
1Gx6wxHGqauSRMVN9ifRhu2dDX16e2n1eQ,2,1,1
17WpUphWLqEgbgX1MMwC2w2gqYxVacedPq,2,1,1
1QGep9beRtqrDdymgwuu1bTcytCqmAfxZ7,2,1,1
1LVmnw3TxikMfdLeQkYD7ARC4XGx2SSSJa,2,0,0
19bnS26FSmyH4ALjQTWaQ2DGfZ7Tc1C8H6,2,0,0
17SMFZHdLqCTZH9TMsaG9Jd4NgZAxXmWj2,2,0,0
1LBw6XsybkupwuiPQepT1Yhxvmk4uvK2p1,2,0,0
16HzbwEPXQhk3haNswKtsQFCxLeHgQ1go5,2,0,0
1KQ26JbXz9uXhBMicrMabWFbvTA27NCXA1,2,1,0
1AScYe5xZ1iNmaRGFWV4E8Nwo8w7oSDPRu,2,0,0
1D2zmxDmkMkhPVi26rZDscmy2qJjfo3D8Z,2,0,0
1Pdd3ZY4dgYRbcbX4fqmoN7sZxmaBZJbCf,2,0,0
33N6x5C635nN2iSgVSxrKtgNrfkDub3nhk,2,0,0
1L8pohoPZMY61qpGdxEwFV5Jvxhj5Ks26z,2,0,0
1DM7JeSUUzuLu3xHY2BDQ6YCAXQUpAV7LD,2,0,0
1GY5ZxAw8UqFGqGWPhW7p9ZRxhAD97pY63,2,0,0
13pyZprVLsFsuojLoibJPbKD2urarbWnux,2,0,0
1LrDxiNoEripcWvQe62vscAkNe112tNB6Y,2,0,0
3Ba3793nsT2tGPSkLa2TxbChRM2eRAQtUq,2,0,0
15cFGM6ANCZ9rbv5WtMork7oZvaDMwSY9Q,2,0,0
35zGSR1ryFxXuxd9v2wqwc7roNDVhAb9Cw,2,0,0
1LVuGd99bpfD4YMiJ21b2FvLzMurzQM3qC,2,0,0
1FiHYP3UEVyotiWCcK1o8eHZGhSgyntcb8,2,0,0
158TamrBqow2p12bybQaWeyGERHbXf6eQT,2,0,0
1GmuxQdtN9zdHX5WRtohu8kqiV3Ez3zHdR,2,0,0
3PPbK7RoafcM7h1ZawhH6kRYAYM6oRj9KD,2,0,0
3DjwiJ8uzkZVhe7fo7o6tqiTMresCqr5RP,2,0,0
1B4QC341DEzATjwXPDKVr27tLghKQkuu1A,2,0,0
1HfTonwcHxNkmAEquzEBcxoZGXWP9wp2D7,2,0,0
1AXEEeoq7j89GZspWw3v2QumV5hgyDdYTK,2,0,0
1TkAPTnM1NiFguXKUugdN9FZhCspSYueR,2,0,0
3Amn1jmFxKXqPZXo58PcbaMeYuWd9m38q5,2,0,0
14PigG9H7ekT5mCFAEPxKWKepUR1REKGRy,2,0,0
37fN44CxLMGwHiTHyYs9Wk8oez3a5kSiUD,2,0,0
1HBeoCzp4jyPkrYyTFmWQJxTmhZqpt6w7,2,0,0
1DhMVifg9yDFtN1Tm1MmwjGf31EQziqMvp,2,0,0
1CQXhwjWFDpJwzeYWQW9bN5SUbzuZdBv4F,2,0,0
1AWYdpSpqmfampks2Js1LtfaYSn587WoJF,2,0,0
1DxSYDmVv6ji4aEopri9ATe9UJJBut8Dn4,2,0,0
1LKwdnfgu94BRqvHq4DM1AbEw9rkPJnx8V,2,0,0
1LEzUACJTuYEGri4uHEX6d1ZbP1ncg9EqE,2,0,0
1djma5VremEbBwvKLZGaz5qRxckPMyaAt,2,0,0
19WEFQVyQUwCHc8QjwyGNNx9vFmzPwepDe,2,0,0
1ifYyLmYF85NMeJNSjupU7sPuR2FqDEyc,2,0,0
16DEzu1egVNHnkuwnNromf12v6bTXtaohN,2,0,0
1H12nu4L3ycHzEHcipChQgN2MmNZ2dVyXi,2,0,0
1GGsW8zrGDXkPf1KijUUPKoTyExeyGCeLz,2,0,0
1PgBwaPWgQWy7kQnoa6FX9hCNZGQN4YCK8,2,0,0
14cKjeTr25wAFzg7aim4RVeRnfYbdSih8M,2,0,0
1M5ecTXVieMaT4B4epCkj86tUhZBQaZZfd,2,0,0
12PrMXnDKqkFHE6vaoP5boBj1EEgwXmJR9,2,0,0
1CgzQfMvvsUGruCcTbncSfFdhX36wm253h,2,0,0
1Gai4ExjFbuhSi1ypwjWDPPEGyZ3bSgBZr,2,0,0
1Egd3kzY7AAPd1p8fA2mbE68eP8Y7hxdJG,2,0,0
1KZyttgu6bnH9Knu4dXuvsbqhw3my2wuLr,2,0,0
1NkUHNaBy3SQGhwxZtqfeiCLHwJRrTky3U,2,0,0
18MiZv3JuFPmEUjyTjSjVgZvHiB3ycXTP7,2,0,0
12pkvJYiDWMJ6tfxKEFhzDkJb3x1GZ833Z,2,0,0
1MVeRmr8kRvdEPVo2mqWT8qTqH9UCbxLx2,2,0,0
12RPU4jaJELQp72U4gq9QaWkXatMur19sw,2,0,0
1PPvyZjCShZL7Gozgo4d2aLd71ftnmQuFZ,2,0,0
18szx3Jj4WKheUCa5p3ccLF75cPhcyotph,2,0,0
3NjWMSxqJ7kCb2HFCQUPx5sEsWu6j2Kgj9,2,0,0
1796U2r3xpxfc1uXxSfEwfk3JQvyeDzGHk,2,0,0
12AnsVnjbPDwoX5jmERzSc6cXu6H5fz63R,2,0,0
14ichKNvNTDWwVYsCPRKCb5uqSLdnMyoAW,2,0,0
3K3befzzRRr9jpWQ3SnnvtPtVwxjjXa6vb,2,0,0
3FSzwrYLucfu2fKYzB6Ry8DuPAABbj8v8w,2,0,0
1C43oZkqermp3ZSwH7x536HVCzWR3fH93n,2,0,0
36f7zwuZ3dskPHtUsjVNgDZZH3Kdf3mQYH,2,0,0
3HHCVVdMdy6E6WiN6LnvehSwQCWQooQY2R,2,0,0
1KSLuhGdKkNAbgdsTEgWSKyghqZLEooDeb,2,0,0
1C1fzAt8UCjSgSHYQK3MZBx514ViPUEDEk,2,0,0
1KohueFjCBp8cwWXVjLSvd9JZGvgduyF4z,2,0,0
19dV3tFyeLh1HdweZPaZL7PrULGf2hgPdy,2,0,0
18BY5Mr7zgqZ9YiunNzGmQq3qX5h9d762y,2,0,0
1PK3Wk54tCe9EhSjoiHvyggwvQTL4vuiBL,2,0,0
1Baurmaz9ys2EQ7uo75YEN6PS6uPTzeQu6,2,0,0
3E59DMPbvaEa2H9E8mmKyxzLSoAZLFDEkB,2,0,0
18D3SSWJ1xHhGLxqE5oJ4TAjZEny4AmKpV,2,0,0
1HZPdxyJ9bxsGnz6dyBjgbmqVsmk7Dibs,2,0,0
3GPuXbDGbRcUmjVpLdKeY6t8t6ZJvChnRM,2,0,0
12vRwbbmA3vLz1YQWPCRzC3Udq3vHSvJwU,2,0,0
1LWCyJmhac3j9F9r6LZyQzPwewsPMYgsU7,2,0,0
1ATL9HMHtLmbSMg5Fe8dfERj8TFmLeqVqe,2,0,0
13LN3DeVeADpq44i94SZ1mX2Wj9pxim51X,2,0,0
38T2XQtbAuuwEdgovs9EuodbnvCgzFFmJC,2,0,0
1Pbb7PiQ9CoNk2haMS5BKuR55Yog4AuULc,2,0,0
3F12TQHkL96MFj4JZQF8b4B7FQTWTt4qta,2,0,0
1696sN4xJqnq5i48Mx7V6EWnPVnsYA3RJv,2,0,0
3PTE876MDkSSU63PK7oNy1vsRmNL9Bojr7,2,0,0
3GvQSdjbCYNYFi29ZSYQG8ULUMyu6pLfGE,2,0,0
1zgBvN7DCJtKciZJuV435jzLMqPahWEvH,2,0,0
1PM6qved8zK6NfLPtwhky4kxz6drAS3vCh,2,0,0
3Mx114hHrxbKZaXWy1EPkW3EDsVa9r2BkV,2,0,0
1NEDyQURnH8dp33wmRGZrcgzudrhZbHg9V,2,0,0
1GnDgm8wNXDocmdV1RaUpYsRbcSDK9SRs5,2,0,0
32eyb58cqatJarNciSCrviEyJ4hcqN4Jo8,2,0,0
38Pkh9XUc4Jpw7jYjtZgjFrDNy2SZS11Pk,2,0,0
3Q1Lb468dBS7QC1e8gvGwDsUQLdHsfeZGM,2,0,0
1MGb93XZfStMhvSdec8FdjiAGxT7tq7oPF,2,0,0
15cqtB86NEydnQnSDPn4WHk9NTzXcijnvJ,2,0,0
12v3RYtpY6umK1qd1z89ewCHnS8egDXUzb,2,0,0
1AC5gUhkjnpy28LdQYoaNQywNXd6TF2zw7,2,0,0
1Kt2T6co9aRgogmBLoKso1D15DME45tAGJ,2,0,0
1GCSb8vHEmzS6Yno3qUAuobjUJWs48o16v,2,0,0
192tzzgn5b6THTvbwrwvbBqpYkqFTVafmS,2,0,0
17DMEUpbWGhypNzJqwuHooSfTT5ndKxDbZ,2,0,0
1DFHdwjwkCQUei8rNAq6GBNKjhUAdHj2UM,2,0,0
1FjAkm9tFnvsNHhsHMfdNhUSCjjgTMsScQ,2,0,0
16bkyXTfc25pdV2etKKSRgzPxCpKBZVwXE,2,0,0
39RMj392141ii1727HcKu735veUV8C11ye,2,0,0
15kmddUs9guc2xqbh9ZtM3C98eJbinaiPs,2,0,0
1Coxjc9fUyVY8BkrVikHsCyQwfcijYL4TT,2,0,0
3MSjfWvHXwBhtrVVKjPSANL4GnCrZP3iz4,2,0,0
3AWrwriyzq1gF6j8CnddDBxJ379GHnD3a1,2,0,0
1CSMrJmPP1tnfJ5YYs4ZRpMHnjAoUWJdi1,2,0,0
1L8TnkbbCcDpgXAzP4UoyHKschZUNY9MGR,2,0,0
1PVrP6Qi3z2iL7mdd2q151wWQeqRibLC1T,2,0,0
36PKVJ77J4WHg1r4ByvGp8UGXyf1pten5W,2,0,0
3NwSkVsD2aP8hLzuXXcY9xaqXVH5PegDrr,2,0,0
3DrMmzT2aPUTTKagkY71dx9E4gCGBMfeZ7,2,0,0
12r85kwiT94VSx5NHBug97mBhWdRRB8ceg,2,0,0
1LzwEBaYex1sn83ueZ8gv4tn4cFyG6x1yk,2,0,0
1Fpq72HzKgS7ijz1TCU5yYBGDfVgMy69KH,2,0,0
31tEtDD7DAuaPrGdgXvbCd7qZLqmFErwkF,2,0,0
1E46vfXP65kxM4etqg3cnysLmggJahWbZ4,2,0,0
38KBXNHCNFgaCP2FxhKTjoFjaZFATtTmux,2,0,0
181tjgjYBA6bChR82AZEpT2WBnok3GqYXq,2,0,0
3KuZF6DHgfZR4Qxbw9ni4VB6mJyTvt6eZu,2,0,0
1JdB84aWbmMSsG98Tn7kHfSdMXXL5YZfqF,2,0,0
198fx9FNSYk425UgAgfSYXSMEyj6ecwteZ,2,0,0
171VzWePAHnzE9DQw6SFb9ykZ5KLoK9LFE,2,0,0
17CdeMCrc482kab8sHby8di38RKuiiJaFe,2,0,0
1KUavWyMFFAmRSdrmRSge8rJUruB85C8P7,2,0,0
39untKBpmq863k9KtJawoviox3SZ6XJ87R,2,0,0
1KncAYHPyb1s4hKLtt5KJgYS1UYrciembE,2,0,0
1PREeK5pvNQhUz3K9CM6JSQ1hACLyMdnYb,2,0,0
3Mq7H8S6jUsZBkDgosdvQ233oWSWa2bnTE,2,0,0
1Ea5MUCbGU48r4jDxhGYg4YW78JhjxyUQW,2,0,0
34Ee5HWCMGXXoqYEn2N21esVrEiAX2dnid,2,0,0
3LSxDAggFfM8E3hFGPTojBiz3rkwvZuzYV,2,0,0
14QxcNQjqq5mABKWzDnK2UCzueUnLe7MFL,2,0,0
37iU8LRYwY9auEifQx9FogkAC7LrcxcmZ1,2,0,0
13GmayHEJPMtKg3wVTzFUw39q5VRrZjxY9,2,0,0
1GvTCsbcHmQRe2zAKWeVe7DqBNmhSQjMM8,2,0,0
14FUsezpz2XTYjibsBkKpwg5eCbv35s3JM,2,0,0
3Dpd8NX5fA7MyJHngXUAxk2TZ93fZJSb4N,2,0,0
1JvzwL9GdJcKvCrLcDtrW2mZ5A1Sbq3YAA,2,0,0
38fKYwR4NuQHPy863RJL3cYBkE5iWzhR8f,2,0,0
1NzDeVRfKBFTDjuwVqbUjR4s29Cidy9mGH,2,0,0
1CeoahcM137fstMMCbzGeBJbUuMvDbmydX,2,0,0
1Fqaxi6A9GiR5TeE2PCPFqwpMg3zXFrXd7,2,0,0
1MuH151LBE614gU9pRYWfUcVUfRx5Wjfy9,2,0,0
19Vrh8QwQraWRTgksd7corNvehuSDUZHyd,2,0,0
1MN2hRQKdGYaKWRd9LR3paruJLmDqbvK9,2,0,0
1HyrRtY4tuJnMrzLFmw3wjZ7fRXZtDWvFz,2,0,0
17zpJ62AvPK83q7SrTVn9zYFKDVTmpDefH,2,0,0
17KkNpN7HD9RXeL1KzLrc7kdq4dPMKRBSf,2,0,0
1DEUBnq4PM92mQQtUZErQT8rURzMZ1FLzV,2,0,0
1CqKpGKCrayjCyijFGvLo5KDwAXJKmoXGh,2,0,0
1LbUASA2kPeddQN9jXoxeb8gxFEZMn4aVK,2,0,0
1FQ3a3wfYeb4q8DGgFxH782RfM3yHxZ86K,2,0,0
1F7RGGrHar8XfB5gDhtYX6H8dgBkpuAH3w,2,0,0
1ELVBhLrPYXvZYzQgoTrRmbXM5dS7uchiE,2,0,0
1FtPqaPc1XVyD7P5Ch8qpqpD3wBb9Bonhh,2,0,0
1PufXhBsvnSxLJDu62w7rd4GEXPuCvmRMF,2,0,0
15D7TmAptXxTR2827FM5qzekHZAwTx5aEH,2,0,0
1FdE38E3F75V8qT8kuy55coao8PGv4pATN,2,0,0
13P1VktgenvK37tsJFREizTbZDnBqX7Xds,2,0,0
1P9kEwGp9QwgC6cq2eNh8r9f8PKV28YBa7,2,0,0
1L6sFWwFDJeJSUuwtFdVhetPubKTp6oaKX,2,0,0
1BdRTti2ivmEzkZecrdXtbVw5Pcj2YjM5j,2,0,0
1CJLXnvhGUnbmD9dwP6mJnyo1NwwPDatWi,2,0,0
1Cj9QX8GH62gQJTtMdyX9Rf5rPHDf3di3c,2,0,0
1MjrPmP9tiT5HHidztgrx66ye4teCV6BEu,2,0,0
19HQACNZwkaXJp4tJNGnkWNEsGncDMzVbe,2,0,0
1L5UyqatukRV913M3Hm15f7gp5ir5QDCUp,2,0,0
1GCtUCjQycWk1c5q79FLYdTWTpYN3hvsL6,2,0,0
17Ki8mwLBuuuPzuennEZXCTmkahvFbcU7n,2,0,0
3ERAH82ub1TEdmikgLyWQbDH3cHBRjJzWW,2,0,0
3Q9hvFAkStaanAad7mzsrSBVVb15suVGuP,2,0,0
17dxNyb8icHGYYgEhdM9aSPkS96AAw3bvy,2,0,0
1BHqnGdq3DtNVyRtpRJXieoZxAVusRC8X2,2,0,0
1L7wBm6Bqs8fatTws2aTU3LEBxh5r3Zhji,2,0,0
1JiLbZPPo8skAYFFDFHZiG21QdbmFXwGHT,2,0,0
17jgj82svEDH8BjZ5i72xUbbzbT5o5Rq5K,2,0,0
3NdtZgXGrCgcgGB8FjTWLyXwAkfqUNT4Qo,2,0,0
1PjrhieaxUYYSoMBJGE9fUfHTFVpGa3s6W,2,0,0
147Fw2x51aKk4FmGa5NFbr4Pk1gQbY468C,2,0,0
1D39UqALHurW7PsLxSz24jYMHYcKb2Zw8G,2,0,0
1CGpvSFoZApsqyCLuZs45GnCWfXaw1SrnT,2,0,0
1DLnjE5eEzwmwcgxS3zHRYhmfecApzL6oT,2,0,0
1JtDTXtVzdxjNk1iby2Ln97apqTeNoHdhB,2,0,0
3Mq4k6o1t6nAfnFzy3k7eF2jEYWvYY3SWq,2,0,0
1FfyJL186kdEhssyPcvG2youjZjkkkzFeY,2,0,0
1GWudt2hP8PckbdesUvp58iWVH4Pdb7oGD,2,0,0
1JYrqL1UrzGK9nZyiWoNkvD47SPXMZ2KVR,2,0,0
3LQiU9SsH3uXLF3UFu69o53gnAjmXSaVDK,2,0,0
19kR2LTzd3yWR1keALAUVMVQe4MrzcSRyT,2,0,0
1PQFa6XbjisgPCWuFZS6qQSJny1poWsWNu,2,0,0
13w9kTmEtV4E13Ce58ciKE1yAGoqRjbnYy,2,0,0
1bQ2298xeFyTbUy8HyFbimTzRVmxe4aUR,2,0,0
3CGkTXbhFwtF9pBr4G2eGRc236EmdyFMCE,2,0,0
38R8b5foHR5ENEbj5vAfxM26JMZhoxfe5r,2,0,0
1H5gkbWuCSS3PFUzRztFnZdksaYK23HhGr,2,0,0
3KaqcfVf5KYHmjisdEtJKN4xJFN6c1uqCK,2,0,0
1CsKVzZWAWXiJCJXB4gRiZ8Agk45uki5qr,2,0,0
1CnEHtsq4fbTkiXi4WaxeqACgqvG2WUAsW,2,0,0
1EhKyvGHr5XRXNtw9AtgMSBuGUCzaAWopk,2,0,0
3JzDYpqFWKU2fu6QYpcX4kvd5FzFFMRzfZ,2,0,0
1Ff2QALkgwAXzpxvHViDcsPEJrmbA1U9oM,2,0,0
191SsBXLgTnAoFzwK7e4oATLbyRP3pXbdq,2,0,0
16EVXQr8EcTKR2vBUDUavUw6C1EEimq7mY,2,0,0
1pFarxRpSuik7Cm5VggU3e9XQ5HAK2o35,2,0,0
1NTGY4XM8hh7zvswK5Aq7kbbAaoAnEu9Dz,2,0,0
1ASoY4sDQnuMmLN8bo2yUftAmVAizFVQgA,2,0,0
1AGft656kj4A3fSnTdmwBKH7BRBGGr1LX5,2,0,0
39qtcDT5Q5MjbmEof8GJ14jgkneF1NVSZn,2,0,0
1FX5FE9Q4kpKAnenfbHWA9LabXjLuoFwbz,2,1,1
13ugxX2y1h5gkx1etUfzqNSrRmUYt7SyQN,2,1,1
1J8E9vsSimHr93Zxo5ZzcD7BMw55fLha98,2,0,0
1fvvujD23nC1x6TKorW4txXBHCtVxzUSD,2,0,0
1FYYfoDnP4usmtXTGKVnGXaXAk7H3ycCSC,2,0,0
1FEYik5f7LtcNkMAxdnWNZwCxADjofin8z,2,0,0
1LFLKkDcQu6FJraXJh9USwccwUEFhWygnf,2,0,0
3PxYefbJ1jxJTv3cxshwURHyWYfEPSETWt,2,0,0
1PoekrsJvrBLNV8ZQDAR13dv25D1KHQ3gt,2,0,0
15ejca94zDPm3U6fLSWd7y5qKYnenN41EM,2,0,0
12BBkhw3KBau984tf2JSSYbYcuswNbwa8y,2,0,0
1PEsaogsf8Lw8f6TbxmYRUuEa88SfT9yF2,2,1,0
1MULGgfudiGvaYwQpqxip8gLDJMVdVLv98,2,0,0
15KYMmtMHtdnD32i76c6Q3X7vJvMBRMZKf,2,1,1
193m1MPHMze5x8AhqkQyQHf7EVgQSrGSpB,2,1,0
148ci2WX4jqXQqjQVQYRjhPyVPVF2QKaG1,2,1,0
1JtQ9RFGrQi29t8BUjypdXxxV4nKGD6fo,2,1,1
163PXUesHLSAjgYjoxnBKewaW5TUdyHskJ,2,0,0
1H9e752dvQ3sGjZU7ALeW1knR9pX6JXa96,2,0,0
1bp7LbKjLJHk2s49PwwUqrym5ab3NFGbT,2,0,0
18JyLjDpbdFKkeyC8DDgGUC8nAcZsqe5P4,2,0,0
172fDg15cUGeTommyxxKP435NDjKVxStbr,2,0,0
1LJUDwrwvWj154TAQE3VkYobMgrPuLBqFV,2,0,0
1KJGn9Y4exUktvjhmEoH2CmuwkiFZMZu4p,2,0,0
1GimUJvLyYeHB27EHpMXyKphqoZApW9eLG,2,0,0
1ErpLjYPAvWxmtWvwbQihuZmNz7oKQz9d5,2,0,0
16szBnK46HwLRMQdYjR8iyJt31Qm8joys8,2,1,1
1XLDkz25qpRexTbhHVt6PxWDreP9PMZ2p,2,1,1
17VA9EDmJPQjEsJTxZcprFSkZPhRwsqHPy,2,1,1
1AsUhoUwzhGQMg5GwrNyKfsu5Hpt2wc2ho,2,1,1
1ARqfsSuKKTmJjKSfpoS6CtURX144impA9,2,1,1
1ATCZJK9BHsDQUmNu3WJojrRMbyWbYv67E,2,0,0
1G7n6oHsvwXYWRWuABjZTecpV4K323KA4X,2,0,0
16TPzPwVGd9AJBxpSUDHmnijH2yYZCAkiB,2,0,0
1JNRaj9JQXC2X4sMgRuAXxwpV4oAm49nUp,2,0,0
1J3NWTgMutD9svCKoo9yJibeicXSAnMNHc,2,0,0
1AVkwLoRaUKGNaUwemJ4WgREYMjcoVWLsC,2,0,0
1AdgskCvj52yAxHrxpsLgaoxF6RbiygoTw,2,0,0
1HRYaHJy1EomwGMSQJg5uP5NvVqKugr3Vf,2,0,0
13mv56NfsSLj95edZivP2AjmWWpKyuiGQa,3,0,0
1HUmsLchvJPkugfmwCgEsBFCpYVifvx9s2,3,0,0
16RtBLPHwATr8Tf8qZg34cFg1AwFyBqdgL,3,0,0
3J2aCPpox4zgv8AeXHyoY61eWkQ6p2GaMo,3,0,0
3Ga9uzz1gMnV7vgFF648XafxjW3Ar1Zn4J,3,0,0
3AjnbNdqTe3NYnq7R5ahPdbZdqM5KwABqU,3,0,0
1X8H9rzd4qz6Zv4sgbK16DhijzxCBsJd9,3,0,0
1Js37UzruPn4DZZkCBbXrZ71PEafUzDbb3,3,0,0
1EkvrdTNdHXxh7DgS6pM8UMUtgJbDVxQGV,3,0,0
16Z8cUsrDQYaBiayNc5Cs1oRa2HtaMK6Am,3,0,0
1exdVFmUTARk9v2hLJCcvdhFdo1ffjeug,3,0,0
17pgZSpqetHoV1g6vbccfEQmmYKUCHT3X2,3,0,0
1Njh7N4d3WtprZV3UacWUqz8vZRFpWvby3,3,1,0
17wgLeNxY9uSTjFGy9jncUsRLcqNQY2k9z,3,1,0
1CNkvgvMguoteK3RLvAZyffwX4D9iCF84j,3,1,0
17BNgAbzkE2tYeAns2xvSXHRT3r843nnNU,3,0,0
1Kfr5hN3xXkAP8PUjp443kbMMMoofhj2Kt,3,0,0
1Bu7C1WAfE8M6Ws34pve6P4zMX6MJAx9LJ,3,0,0
1ATcUraPrQXL5Mj2NJHkFmuHfFtMgMd5gR,3,0,0
1LSgKotTWdhv5gCFU2KgSpeqh2hh87mSmh,3,0,0
1M7QdE9XQnimFJTwF6Jxhk1xjvpJEJTnri,3,0,0
133US3vSvzbXm8i4xoUsoPxhEzBKzju6Uh,3,0,0
1KrgsgwwbiQdxxtgsRLDwcUjxUtPcGjBqd,3,0,0
16bUrKdmP42uWdHthX3YTAGdvi9GoRMmj,3,0,0
3CD1QW6fjgTwKq3Pj97nty28WZAVkziNom,3,0,0
32Wvs8Pu9bs7JYmXryiwopd57qx7HDZ6JM,3,0,0
3ETrZ1nykBwwW5xxEpzoT2mYBkiRVwmXVd,3,0,0
3E7JtzwEo7E9xjVCSEsPWRvh25fGYdHzvf,3,0,0
31hQyXXwVnjnnZzHt6QRbh1qiCjnZpecEg,3,0,0
38LgnAkPiSDiYZuR32HEHsPgMoLogacEwm,3,0,0
3EMEQB4fKdXEZEMVtgB31KKFpCmJPZ3ZsG,3,0,0
1EukH3NsMFh5NZbSN6hdWrLyqy4uFrS7mE,3,0,0
13Tcc7HVte6cytUDDMETPLEoBvsWUtaJHZ,3,0,0
1KA11FULRgUERKjVj2nSCgXtJDxJqXa2p6,3,0,0
1F1KGXoNxtUx8ReZWQCoDfreDMreU9ZnjB,3,0,0
15eZQobrroHU5bc488oyVk4nydNK3biVY2,3,0,0
1NxAhh1VDpx2DZZQCwt9y5Vbecb8ujrMzt,3,0,0
1FVHbmKysqricJurLpRyGu7YqyV92iHmLU,3,0,0
1M4ct3ggat6XsmGt68wFvYSwjKHjJUSmSU,3,0,0
12Q2nbMPf3cHYnZkZPGVvxpcBXEsjhoPxt,3,0,0
1M3WAQtqX38diKYb1zKckAk583cyFgb5mK,3,0,0
17toWba1NX6q67ifzbEiV3u42nv7K9fTXL,3,0,0
14dgrMsgg6AWr4UQd6o8bDUZedLfefc4oC,3,0,0
12HHcDFf36LjXsXsQim4BSV5B124GypQJD,3,0,0
1AZNvYDB7wEfQQvH4euBvxu2Yj9i3KzzMz,3,1,1
1D9kvXedgnUNZoUGtzA87EtqhKcdgTRY5X,3,0,0
1KViDykCVKsq995Gb4jAjsv91cjmNfvGBG,3,0,0
12PS2GE1PW6srRMVtKNpUprZd6yAjynDBA,3,0,0
1JPcBRQjEk2ngSk7ahkfCR835XQrohnPDN,3,0,0
17tnjf9WEzP8G7py5YN8r5QHFiJKF48EQN,3,0,0
16fQjmHY3LCDbvzF2fTgFhgW1wjfjVAJHZ,3,0,0
1JNA1t3aV6Z2UMqDLMNBvpojav4za8FTYD,3,0,0
3R1XQrVEtHWQvMVcA4CPCaRk6RehErnNNB,3,0,0
3NPzLv1Jy4vhCgavfz6Zt7injzaHMUuJYk,3,0,0
1F9GZNDuSqDKTXVfnJfVSe9eyAEscg7LLt,3,0,0
1KrRQhVtJy6tKZ1kUmqc8YZta2JLZPG3zT,3,0,0
1HzTeaVHBTdCaUPKhkUYZP8hDeH6ssP3Tf,3,0,0
1NrjvnpNPbC6k3a5eBxZacejiu3LyLKSRc,3,0,0
1MzKHJTmFKy7WfaPGAiRBKV5RmVu173EpS,3,0,0
1DZtfXoKonz2n4Wm5jrvrpMiAovBFTten5,3,0,0
3H5pQvpzZquKsqC5AYxfTeo2cSDogQ583n,3,0,0
1N5iaZuDjy7g7FL8Nz6LTePFPtkjcGFwrK,3,0,0
14Gihhuz7mkPhwHfs6S98hWxFHaEJjdRZd,3,0,0
1BwPjNCGxnEMyxWhdwhCinv3noPco8MybT,3,0,0
1GqmvYwvGykNC6Xzzrrf9jcBmnf9EyDSAd,3,0,0
1MeZ4bDAkY8Kdg7NjtccqXPVsJA38Absm1,3,0,0
1MPJ1JvZkVFkcewinxfugB2mBLwsfSLzV4,3,0,0
1DZxCpoHPUi7iriggwPycommkjhdA71fYS,3,0,0
1CQ77ewS2smh8aBP3pahuVEt67ga3YWvL9,3,1,1
1EhTXo5svU9SJvk6ZvmKnFQwVDo6a5tKH2,3,1,1
17fuBJ5qquYF6VTX8n19t9yccp95vWEVME,3,1,1
1GP4t8rAiZJ7wAcYZLL8f5sm9vdvUU9tUu,3,1,1
19JWq6TpufynhhjBMzckfgHxsWSHytEpuA,3,1,1
14mkxAudFqiCaj7ERJQPxXHUw9AXA4G4RV,3,0,0
18izSYYmR2omjXiJx2DxU3tXUkdqLELRm2,3,1,1
1J4ChpxRuGFDK7mo6dVEdJQxtT2beSPEfG,3,1,1
